FundClassId,Symbol,DisplayName,CategoryName,InceptionDate,PriceDate,MSPrice,csrsPrice,ourkuPrice,PerformanceId
0P0001D2DI,5756,平安大华短债债券E,纯债基金,2018/5/16,2018/6/19,,1.0033,,0P0001D2DI
0P0001D2W2,5828,长江乐越定期开放债券,普通债券型基金（封闭式）,2018/4/12,2018/6/19,,,,0P0001D2W2
0P0001D3HQ,3443,招商招惠3个月定期开放债券C,纯债基金（封闭式）,2018/4/5,2018/6/19,,,,0P0001D3HQ
0P0001D4AQ,5758,中融量化精选混合型基金中基金（FOF）A,保守混合型基金,2018/5/4,2018/6/19,,,,0P0001D4AQ
0P0001D4AR,5759,中融量化精选混合型基金中基金（FOF）C,保守混合型基金,2018/5/4,2018/6/19,,,,0P0001D4AR
0P0001D4O3,5878,博时产业新动力灵活配置混合C,灵活配置型基金,2018/4/16,2018/6/19,,,,0P0001D4O3
0P0001D5H7,3853,金鹰信息产业股票A,行业股票 - 科技、传媒及通讯,2018/4/18,2018/6/19,,1.0127,,0P0001D5H7
0P0001D5H8,5885,金鹰信息产业股票C,行业股票 - 科技、传媒及通讯,2018/4/18,2018/6/19,,1.0234,,0P0001D5H8
0P0001D9L2,5870,鹏华沪深300指数增强,股票型基金,2018/5/25,2018/6/19,,,,0P0001D9L2
0P0001DB2T,2560,诺安和鑫灵活配置混合,灵活配置型基金,2018/5/10,2018/6/19,,0.9069,0.9069,0P0001DB2T
0P0001DBHW,291,鹏华普悦债券,激进债券型基金,2018/5/15,2018/6/19,,0.9595,0.9595,0P0001DBHW
0P0001DD1L,2584,富安达长盈灵活配置混合,灵活配置型基金,2018/5/19,2018/6/19,,0.987,0.987,0P0001DD1L
0P0001DDG1,4334,博时广利纯债3个月定期开放债券,纯债基金（封闭式）,2018/5/18,2018/6/19,,,,0P0001DDG1
0P0001DF1Z,2640,中信建投睿溢混合,保守混合型基金,2018/5/25,2018/6/19,,1.0489,1.0489,0P0001DF1Z
0P0001DF4U,165317,建信丰裕多策略灵活配置混合,灵活配置型基金（封闭式）,2016/9/29,2018/6/19,,0.9186,0.9186,0P0001DF4U
0P0001DFA0,2628,招商安博灵活配置混合A,灵活配置型基金,2018/5/26,2018/6/19,,1.0319,1.0319,0P0001DFA0
0P0001DFA1,2629,招商安博灵活配置混合C,灵活配置型基金,2018/5/26,2018/6/19,,1.0193,1.0193,0P0001DFA1
0P0001DFA2,2644,大成景荣债券A,激进债券型基金,2018/5/26,2018/6/19,,1.028,1.028,0P0001DFA2
0P0001DFA3,2645,大成景荣债券C,激进债券型基金,2018/5/26,2018/6/19,,1.028,1.028,0P0001DFA3
0P0001DFBV,6047,长信稳健纯债债券E,纯债基金,2018/5/30,2018/6/19,,1.043,,0P0001DFBV
0P0001DGL4,3471,新疆前海联合添鑫一年定期开放债券A,激进债券型基金（封闭式）,2018/5/31,2018/6/19,,,,0P0001DGL4
0P0001DGLA,3472,新疆前海联合添鑫一年定期开放债券C,激进债券型基金（封闭式）,2018/5/31,2018/6/19,,,,0P0001DGLA
0P0001DGXU,2681,金鹰元和灵活配置混合A,灵活配置型基金,2018/6/1,2018/6/19,,1.0166,1.0166,0P0001DGXU
0P0001DGXV,2682,金鹰元和灵活配置混合C,灵活配置型基金,2018/6/1,2018/6/19,,1.0131,1.0131,0P0001DGXV
0P0001DGXW,2596,华商回报1号混合,保守混合型基金,2018/6/1,2018/6/19,,0.9082,0.9082,0P0001DGXW
0P0001DI21,169201,浙商汇金鼎盈事件驱动灵活配置混合（LOF）,灵活配置型基金,2018/6/7,2018/6/19,,1.0319,,0P0001DI21
0P0001DIC4,1906,东方红6个月定期开放纯债债券,纯债基金（封闭式）,2018/6/8,2018/6/19,,,,0P0001DIC4
0P0001DINA,2717,红塔红土盛隆灵活配置混合A,灵活配置型基金,2018/6/12,2018/6/19,,1.02,1.02,0P0001DINA
0P0001DINB,2718,红塔红土盛隆灵活配置混合C,灵活配置型基金,2018/6/12,2018/6/19,,1.03,1.03,0P0001DINB
0P0001DIXO,5998,嘉实深证基本面120ETF联接C,股票型基金,2018/6/15,2018/6/19,,,,0P0001DIXO
0P0001DIXP,5999,嘉实中证金融地产ETF联接C,股票型基金,2018/6/15,2018/6/19,,,,0P0001DIXP
F0000003VX,240005,华宝多策略增长,激进配置型基金,2004/5/11,2018/6/19,,0.4618,0.4618,0P00007KER
F0000003WA,50004,博时精选混合A,激进配置型基金,2004/6/22,2018/6/19,,1.6766,1.6766,0P00007KH2
F0000003WX,160505,博时主题行业混合(LOF),激进配置型基金,2005/1/6,2018/6/19,,1.493,1.493,0P00007KES
F0000003Y5,50006,博时稳定价值债券B,激进债券型基金,2005/8/24,2018/6/19,,1.447,1.447,0P00007KJY
F0000003Y7,519087,新华优选分红混合,激进配置型基金,2005/9/16,2018/6/19,,,0.8175,0P00007KK4
F0000003ZM,50007,博时平衡配置混合,标准混合型基金,2006/5/31,2018/6/19,,0.948,0.948,0P00007KLX
F0000003ZU,240008,华宝收益增长混合,激进配置型基金,2006/6/15,2018/6/19,,4.982,4.982,0P00007KLZ
F00000040V,50201,博时价值增长贰号混合,激进配置型基金,2006/9/27,2018/6/19,,0.579,0.579,0P00007KN7
F00000042F,50008,博时第三产业成长混合,激进配置型基金,2007/4/12,2018/6/19,,0.771,0.771,0P00008UM9
F00000043S,50009,博时新兴成长混合,激进配置型基金,2007/7/6,2018/6/19,,,0.584,0P00009DBF
F000000444,202801,南方全球精选配置(QDII-FOF),环球股票,2007/9/19,2018/6/19,,,,0P00009PNA
F000000445,41,华夏全球精选股票(QDII),环球股票,2007/10/9,2018/6/19,,,,0P00009U4T
F000000446,70012,嘉实海外中国混合(QDII),大中华区股债混合,2007/10/12,2018/6/19,,,,0P00009U4V
F000000447,50106,博时稳定价值债券A,激进债券型基金,2007/9/6,2018/6/19,,1.474,1.474,0P00009U25
F000000448,377016,上投摩根亚太优势混合(QDII),亚洲股债混合,2007/10/22,2018/6/19,,,,0P00009U6W
F00000044I,486001,工银瑞信中国机会全球配置股票(QDII),环球股票,2008/2/14,2018/6/19,,,,0P0000A9NG
F00000049N,241001,华宝海外中国混合(QDII),大中华区股债混合,2008/5/7,2018/6/19,,,,0P0000FTDY
F0000004A1,183001,银华全球核心优选(QDII-FOF),环球股票,2008/5/26,2018/6/19,,,,0P0000G085
F0000004A2,50010,博时特许价值混合A,激进配置型基金,2008/5/28,2018/6/19,,1.425,1.425,0P0000FY8D
F0000004AD,519601,海富通中国海外精选混合(QDII),大中华区股债混合,2008/6/27,2018/6/19,,,,0P0000G6R5
F0000004AN,519089,新华优选成长混合,激进配置型基金,2008/7/25,2018/6/19,,,1.2998,0P0000GBQN
F0000004CK,519696,交银施罗德环球精选价值混合(QDII),环球股债混合,2008/8/22,2018/6/19,,,,0P0000HLS1
F0000004E8,240012,华宝增强收益债券A,激进债券型基金,2009/2/17,2018/6/19,,1.1023,1.1023,0P0000JA9K
F0000004E9,240013,华宝增强收益债券B,激进债券型基金,2009/2/17,2018/6/19,,1.0517,1.0517,0P0000JA9O
F0000004FO,50011,博时信用债券 - A/B,激进债券型基金,2009/6/10,2018/6/19,,2.248,2.248,0P0000K9YX
F0000004FQ,50111,博时信用债券 - C,激进债券型基金,2009/6/10,2018/6/19,,2.205,2.205,0P0000K9Z4
F0000004G6,519091,新华泛资源优势混合,激进配置型基金,2009/7/13,2018/6/19,,,2.649,0P0000KBYL
F0000004GJ,50012,博时策略混合,激进配置型基金,2009/8/11,2018/6/19,,1.26,1.26,0P0000KOUN
F0000004H3,240014,华宝中证100指数,股票型基金,2009/9/29,2018/6/19,,1.2721,1.2721,0P0000KW17
F0000004I8,510020,博时上证超级大盘ETF,股票型基金,2009/12/29,2018/6/19,,2.5406,2.5406,0P0000MPHH
F0000004I9,50013,博时上证超级大盘ETF联接,股票型基金,2009/12/29,2018/6/19,,0.937,0.937,0P0000MPHG
F0000004IA,118001,易方达亚洲精选股票(QDII),亚太区不包括日本股票,2010/1/21,2018/6/19,,,,0P0000MPKK
F0000004IG,519093,新华钻石品质企业混合,激进配置型基金,2010/2/3,2018/6/19,,,1.908,0P0000MXQR
F0000004IX,217015,招商全球资源股票(QDII),行业股票,2010/3/25,2018/6/19,,,,0P0000NAOF
F0000004J6,240016,华宝上证180价值ETF联接,股票型基金,2010/4/23,2018/6/19,,1.679,1.679,0P0000NF7V
F0000004J8,160213,国泰纳斯达克100指数(QDII),美国股票,2010/4/29,2018/6/19,,,,0P0000NGC6
F020050001,50001,博时价值增长混合,激进配置型基金,2002/10/9,2018/6/19,,0.701,0.701,0P00007KGH
F020050002,50002,博时裕富沪深300指数A,股票型基金,2003/8/26,2018/6/19,,1.3552,1.3552,0P00007KIO
F020240001,240001,华宝宝康消费品混合,标准混合型基金,2003/7/15,2018/6/19,,2.3191,2.3191,0P00007KGE
F020240002,240002,华宝宝康配置混合,标准混合型基金,2003/7/15,2018/6/19,,1.8515,1.8515,0P00007KG9
F020240003,240003,华宝宝康债券,普通债券型基金,2003/7/15,2018/6/19,,1.4016,1.4016,0P00007KFV
